MolID;Energy;Name
5035;-7.3;rosaprostol
5032;-7.3;ropinirole
5004;-7.3;rimiterol
5002;-7.3;rimazolium
4907;-7.3;quingestanol acetate
4861;-7.3;PRT062803
4769;-7.3;prednisolone valerate acetate
4717;-7.3;pitolisant
4706;-7.3;pirisudanol
4698;-7.3;pirbuterol
4654;-7.3;pidotimod
4591;-7.3;phenoperidine
4578;-7.3;pheniramine
4474;-7.3;parathiazine
4431;-7.3;Padimate A
4426;-7.3;oxysonium
4399;-7.3;oxitropium
4297;-7.3;O-Desmethyl-lacosamide
4282;-7.3;O-Demethyldiltiazem
4261;-7.3;octabenzone
4259;-7.3;obidoxime
4149;-7.3;nilvadipine
4136;-7.3;nifenazone
4083;-7.3;nefiracetam
4082;-7.3;nedocromil
4078;-7.3;N-didesmethylpheniramine
4049;-7.3;N-desmethyl-galantamine
4000;-7.3;N-bidesethylchloroquine
3976;-7.3;nalidixic acid
3861;-7.3;monobenzone
3851;-7.3;modafinil acid
3850;-7.3;modafinil
3845;-7.3;Moclobemide M1
3838;-7.3;mitopodozide
3831;-7.3;Misoprostol Acid (SC-30695)
3801;-7.3;m-hydroxymandelic acid
3774;-7.3;meticillin
3744;-7.3;methylphenobarbital
3612;-7.3;medrylamine
3554;-7.3;M9 (Bioallethrin)
3542;-7.3;M7 (Bioallethrin)
3513;-7.3;M-3
3438;-7.3;lornoxicam
3402;-7.3;liothyronine
3362;-7.3;levomethadone
3352;-7.3;Levodopa Methylated Metabolite
3295;-7.3;lanoconazole
3166;-7.3;iobitridol
3124;-7.3;imipramine oxide
3091;-7.3;ibudilast
3060;-7.3;Hydroxyfentanyl
3019;-7.3;hydrocortisone aceponate
2993;-7.3;histapyrrodine
2933;-7.3;guaiapate
2931;-7.3;guaiacol carbonate
2894;-7.3;glucuronide of deacetyl-demethyl-thymoxamine
2844;-7.3;gemeprost
2801;-7.3;fospropofol
2768;-7.3;flutoprazepam
2756;-7.3;flurbiprofen axetil
2746;-7.3;fluphenazine
2714;-7.3;flumazenil
2621;-7.3;fabomotizole
2613;-7.3;evogliptin
2608;-7.3;etymemazine
2581;-7.3;etoperidone
2563;-7.3;etiprednol dicloacetate
2560;-7.3;etilefrine pivalate
2541;-7.3;ethotoin
2494;-7.3;estradiol undecylate
2429;-7.3;enrofloxacin
2401;-7.3;emtricitabine
2355;-7.3;dyclonine
2348;-7.3;drotaverine
2097;-7.3;Desvenlafaxine N-oxide
2094;-7.3;desoxymycin
2056;-7.3;Desethylaprindine
2030;-7.3;demecolcine
2018;-7.3;Dehydroxyzyleuton
2014;-7.3;Dehydrogenated ticlopidine
1925;-7.3;Cyclohexyl carboxyl glimepiride
1836;-7.3;clomifene
1833;-7.3;clomacran
1830;-7.3;clofibric acid
1802;-7.3;clevudine
1789;-7.3;citalopram
1787;-7.3;cis-Dihydrorofecoxib
1786;-7.3;cisatracurium
1778;-7.3;cinromide
1755;-7.3;cilazapril
1754;-7.3;cilastatin
1753;-7.3;cidofovir
1741;-7.3;chromocarb
1725;-7.3;Chlorpromazine S-oxide
1713;-7.3;chlorothiazide
1699;-7.3;chlorbenzoxamine
1688;-7.3;Chloramphenicol Base
1641;-7.3;ceftezole
1634;-7.3;cefroxadine
1615;-7.3;cefmetazole
1494;-7.3;butropium
1476;-7.3;butazopyridine
1453;-7.3;bulaquine
1443;-7.3;bucolome
1436;-7.3;brovincamine
1434;-7.3;bropirimine
1431;-7.3;bromopride
1391;-7.3;bornaprine
1386;-7.3;BMS-558364
1303;-7.3;Benztropine-N-oxide
1279;-7.3;benzalamide
1242;-7.3;bamifylline
1225;-7.3;azidocillin
1199;-7.3;atomoxetine
1158;-7.3;arformoterol
1128;-7.3;Aranidipine M-3
1125;-7.3;aranidipine
1123;-7.3;apronal
1081;-7.3;ampiroxicam
1074;-7.3;Amoxicillin M6 Metabolite
1056;-7.3;amitriptyline
1027;-7.3;amiloride
1001;-7.3;alprostadil
954;-7.3;alfentanil
906;-7.3;Active Metabolite of Rabeprazole
896;-7.3;acotiamide
889;-7.3;aciclovir
822;-7.3;9-HETE
769;-7.3;7-hydroxy-3-alpha-isopravastatin
694;-7.3;6-beta-hydroxydesogestrel
686;-7.3;6-alpha-hydroxydesogestrel
644;-7.3;5-hydroxythiabendazole
601;-7.3;5-chloro-N-ethyl-4-hydroxy-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide
469;-7.3;4-guanidinobenzoic Acid
415;-7.3;3-O-methyl-a-methyldopa
352;-7.3;3beta-Hydroxydesogestrel
265;-7.3;2-Hydroxyfelbamate
249;-7.3;2-hydroxy-4-trifluoromethyl benzoic acid
103;-7.3;11-hydroxy-THC
55;-7.3;??-hydroxybendamustine (Bendamustine metabolite M3)
5784;-7.2;zotepine
5766;-7.2;zileuton
5633;-7.2;tyrosine
5568;-7.2;trichlormethiazide
5508;-7.2;tolonium
5466;-7.2;tiocarlide
5445;-7.2;Ticlopidine S-oxide
5431;-7.2;tianeptine
5309;-7.2;taurolidine
5303;-7.2;taribavirin
5273;-7.2;Tafluprost free acid
5148;-7.2;sorivudine
5092;-7.2;S-didesmethylcitalopram
5090;-7.2;scopolamine butylbromide
5079;-7.2;sapropterin
5065;-7.2;salbutamol
5063;-7.2;salacetamide
5030;-7.2;romurtide
5018;-7.2;Ritonavir metabolite M11
4971;-7.2;reposal
4945;-7.2;Ranitidine S-Oxide
4939;-7.2;ramipril
4915;-7.2;R-138727
4885;-7.2;pyrrocaine
4851;-7.2;protizinic acid
4845;-7.2;Prostaglandin E1
4828;-7.2;propipocaine
4824;-7.2;propentofylline
4821;-7.2;proparacaine
4745;-7.2;pramocaine
4668;-7.2;pinaverium
4661;-7.2;pimeclone
4571;-7.2;pheneturide
4560;-7.2;phenadoxone
4529;-7.2;perazine
4507;-7.2;pentacynium chloride
4500;-7.2;penamecillin
4419;-7.2;oxypendyl
4358;-7.2;ospemifene
4335;-7.2;opipramol
4332;-7.2;omoconazole
4207;-7.2;Norepinephrine sulfate
4089;-7.2;nemonapride
3946;-7.2;nabilone
3941;-7.2;N-[3-(N,NDiethylamino)propyl]-N-phenyl-2-aminoindan-5-ol
3930;-7.2;N,N'-didebutyl-dronedarone
3843;-7.2;mizoribine
3779;-7.2;metisazone
3732;-7.2;methyldopa
3654;-7.2;meptazinol
3621;-7.2;melatonin
3607;-7.2;medetomidine
3598;-7.2;Meclizine metabolite M2
3514;-7.2;M3 (Bioallethrin)
3476;-7.2;M1 (Atenolol)
3395;-7.2;lincomycin
3368;-7.2;levosalbutamol
3309;-7.2;laudanosine
3285;-7.2;lactulose
3228;-7.2;isonixin
3221;-7.2;isofezolac
3199;-7.2;ipriflavone
3177;-7.2;Ioflupane I-123
3121;-7.2;imipenem
3089;-7.2;ibopamine
3083;-7.2;hydroxyzine
3074;-7.2;hydroxypethidine
3044;-7.2;Hydroxyanastrozole
3024;-7.2;hydrocortisone probutate
3014;-7.2;hydrochlorothiazide
2985;-7.2;hexocyclium
2829;-7.2;galantamine
2806;-7.2;ftivazide
2771;-7.2;fluvastatin
2677;-7.2;fesoterodine
2676;-7.2;fepradinol
2656;-7.2;fenofibrate
2650;-7.2;fencamfamin
2482;-7.2;esmolol
2437;-7.2;epalrestat
2352;-7.2;duloxetine
2342;-7.2;dronabinol
2258;-7.2;diphemanil
2237;-7.2;dimethylaminopropionylphenothiazine
2231;-7.2;dimethocaine
2221;-7.2;dimefline
2206;-7.2;Dihydroxy ketobemidone
2191;-7.2;Dihydroartemisinin (DHA)
2189;-7.2;dihydralazine
2152;-7.2;dichlorphenamide
2146;-7.2;dibutylphthalate
2051;-7.2;desbutyl-lumefantrine
2033;-7.2;demethylmaprotiline
1985;-7.2;Deaminated N,N???-didebutyl-dronedarone
1931;-7.2;cyclopentolate
1903;-7.2;CVT-2512
1851;-7.2;cloranolol
1844;-7.2;clopamide
1814;-7.2;clobenoside
1761;-7.2;cinacalcet
1757;-7.2;cilnidipine
1689;-7.2;Chloramphenicol Base N-acetyl
1675;-7.2;CGP-47292
1604;-7.2;cefazolin
1600;-7.2;cefapirin
1514;-7.2;camylofin
1496;-7.2;Byproduct (piperaquine)
1474;-7.2;butaverine
1460;-7.2;bupranolol
1456;-7.2;bunazosin
1360;-7.2;bifemelane
1314;-7.2;bergapten
1306;-7.2;Benzyl hydroxy desvenlafaxine
1267;-7.2;bendamustine
1264;-7.2;benactyzine
1248;-7.2;b-dihydrotetrabenazine
1235;-7.2;baclofen
1234;-7.2;bacampicillin
1172;-7.2;armodafinil
1166;-7.2;Aripiprazole unnamed metabolite 4
1120;-7.2;apremilast
1092;-7.2;amylocaine
1053;-7.2;amiphenazole
1032;-7.2;amino(diphenylhydantoin) valeric acid
1019;-7.2;amezinium metilsulfate
1010;-7.2;ambenonium
851;-7.2;acecarbromal
751;-7.2;6-oxo-methylphenidate
594;-7.2;5-Carboxylic acid tolterodine
576;-7.2;5???-Deoxy-5-fluorouridine
574;-7.2;5,6-ortho-quinone
573;-7.2;5,6-Epoxyretinoic acid
544;-7.2;4'-N-desmethylolanzapine
490;-7.2;4-Hydroxyantipyrine
486;-7.2;4-hydroxy-alprenolol
466;-7.2;4-endoxifen Sulfate
455;-7.2;4-anilino-4-oxobutanoic acid
410;-7.2;3-OH-methylantipyrine
383;-7.2;3-Hydroxymethylantipyrine
371;-7.2;3-Hydroxycoumarin
321;-7.2;3'(S)-hydroxy-pravastatin-tetranor
313;-7.2;3-(4-hydroxy-3-methoxyphenyl)-2-methylpropionic acid
306;-7.2;3-(3-hydroxyphenyl)-2-methyllactic acid
106;-7.2;11-OH-delata-Tetrahydrocannabinol
64;-7.2;[+]-??-HTBZ
8;-7.2;(2R)-2-(tert-butylamino)-1-(3-chlorophenyl)-3-hydroxypropan-1-one
5781;-7.1;zonisamide
5718;-7.1;vinpocetine
5640;-7.1;UK-215,364
5628;-7.1;tulobuterol
5615;-7.1;tromantadine
5598;-7.1;trimethoprim
5529;-7.1;tramadol
5462;-7.1;tinazoline
5442;-7.1;ticlopidine
5436;-7.1;tiazofurine
5421;-7.1;thurfyl nicotinate
5350;-7.1;Terbinafine dihydrodiol derivative (1)
5331;-7.1;temozolomide
5292;-7.1;Tamsulosin M-1-Glu Metabolite
5287;-7.1;Tamoxifen Metabolite Y
5194;-7.1;sulfadiazine
5149;-7.1;sotalol
5082;-7.1;saroglitazar
5013;-7.1;Ritalinic acid
5000;-7.1;riluzole
4997;-7.1;rilmazafone
4980;-7.1;retinoic acid
4905;-7.1;quinethazone
4895;-7.1;Quetiapine sulfoxide
4792;-7.1;procodazole
4710;-7.1;piroctone
4702;-7.1;pirfenidone
4637;-7.1;p-Hydroxyl-ethotoin
4592;-7.1;phenosulfazole
4568;-7.1;phencyclidine
4527;-7.1;peramivir
4518;-7.1;penthienate
4457;-7.1;pantethine
4412;-7.1;oxyfenamate
4403;-7.1;oxprenolol
4304;-7.1;O-Desmethyltramadol
4243;-7.1;Northiaden
4164;-7.1;N-isopropylterephthalamic acid
4045;-7.1;N-Desmethyldiphenhydramine
4022;-7.1;N-desethyldorzolamide
4006;-7.1;N-debutylhalofantrine
3982;-7.1;naloxone
3981;-7.1;naloxegol
3961;-7.1;N-Acetyltyrosine
3959;-7.1;N-Acetyl-N-desmethyldiphenhydramine
3952;-7.1;N-acetyl-4-Aminophenol
3951;-7.1;N-Acetyl-3-hydroxyprocainamide
3938;-7.1;N,O-didesmethyltramadol
3933;-7.1;N,N-didesmethyltamoxifen
3928;-7.1;N,N,O-tridesmethyl-tramadol
3866;-7.1;monohydroxy-bendamustine (bendamustine metabolite HP1)
3826;-7.1;mirabegron
3820;-7.1;mimosine
3725;-7.1;methsuximide
3632;-7.1;menadione
3630;-7.1;menadiol sodium diphosphate
3370;-7.1;levosulpiride
3350;-7.1;Levocetirizine Taurine Conjugated Metabolite (M8)
3348;-7.1;Levocetirizine N-oxide Metabolite (M3)
3329;-7.1;levallorphan
3327;-7.1;leucinocaine
3310;-7.1;lauroguadine
3284;-7.1;lactose
3245;-7.1;ivabradine
3195;-7.1;ipidacrine
3123;-7.1;Imipramine N-oxide
3107;-7.1;idrocilamide
3059;-7.1;hydroxyethylpromethazine
3021;-7.1;hydrocortisone butyrate
3009;-7.1;hydralazine
2972;-7.1;heptobarbital
2962;-7.1;Haloperidol reduced pyridinium ion derivative
2958;-7.1;Haloperidol 1,2,3,6-tetrahydropyridine
2940;-7.1;guanadrel
2918;-7.1;glymidine
2881;-7.1;glucosaminylmuramyl dipeptide
2828;-7.1;galactose-1-phosphate
2606;-7.1;etryptamine
2603;-7.1;etoxazene
2550;-7.1;ethylhydrocupreine
2539;-7.1;ethoheptazine
2520;-7.1;eterobarb
2458;-7.1;Epoxy-hexobarbital
2451;-7.1;epirizole
2423;-7.1;enocitabine
2349;-7.1;drotebanol
2339;-7.1;doxylamine
2331;-7.1;doxifluridine
2273;-7.1;dipyrithione
2272;-7.1;dipyridamole
2269;-7.1;dipivefrine
2244;-7.1;dimevamide
2227;-7.1;dimetacrine
2141;-7.1;diazoxide
2125;-7.1;dextropropoxyphene
2117;-7.1;dexmethylphenidate
2063;-7.1;desipramine
2058;-7.1;Desethylene ciprofloxacin
2050;-7.1;desaspidin
1936;-7.1;cycloxilic acid
1927;-7.1;cyclomethycaine
1911;-7.1;CVT-3389
1828;-7.1;clofedanol
1810;-7.1;Clindamycin sulfoxide
1779;-7.1;cioteronel
1743;-7.1;cicaprost
1681;-7.1;chlorambucil
1578;-7.1;carsalam
1527;-7.1;captopril-cysteine disulfide
1501;-7.1;cafaminol
1488;-7.1;butoconazole
1487;-7.1;butobendine
1462;-7.1;buramate
1369;-7.1;Biotin Holocarboxylase Metabolite
1352;-7.1;bibenzonium
1284;-7.1;benzethonium
1257;-7.1;bekanamycin
1224;-7.1;azidamfenicol
1220;-7.1;azathioprine
1216;-7.1;azapetine
1157;-7.1;AR-C133913XX
1137;-7.1;Arbidol M14-1 metabolite
1110;-7.1;antazoline
1108;-7.1;aniracetam
1106;-7.1;anileridine
1015;-7.1;ambuside
1009;-7.1;ambazone
1000;-7.1;alprenolol
957;-7.1;alibendol
936;-7.1;albendazole sulfoxide
922;-7.1;adiphenine
904;-7.1;Active Metabolite of Clopidogrel
803;-7.1;8-hydroxydesmethyl clomipramine
786;-7.1;7-OH-delta-9-Tetrahydrocannabinol
760;-7.1;7alpha-OH-delta-9-Tetrahydrocannabinol
660;-7.1;5-Phenyl-1,3-oxazinane-2,4-dione
634;-7.1;5'-Hydroxyphenylcarvedilol
630;-7.1;5'-hydroxymethyl meloxicam
406;-7.1;3-NO-TMP
378;-7.1;3'-Hydroxyhexobarbital
369;-7.1;3-Hydroxychlorpropamide
257;-7.1;2-hydroxydesmethyl clomipramine
240;-7.1;2-Chloroticlopidine
176;-7.1;1-NO-TMP
62;-7.1;??-phenyl-2-piperidine acetic acid (ritalinic acid)
57;-7.1;??-hydroxytamoxifen
30;-7.1;(R)-chloroquine, N-desethyl
10;-7.1;(2R)-5-amino-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile
5739;-7.0;xanomeline
5738;-7.0;xamoterol
5710;-7.0;viloxazine
5707;-7.0;vilanterol
5706;-7.0;vidarabine
5641;-7.0;UK-51,060
5503;-7.0;toliprolol
5499;-7.0;tolbutamide
5479;-7.0;tiratricol
5378;-7.0;tetroxoprim
5323;-7.0;tegafur
5302;-7.0;tapentadol
5189;-7.0;sulfacetamide
5151;-7.0;spaglumic acid
5137;-7.0;sodium tetradecyl sulfate
5131;-7.0;S-Nirvanol
4991;-7.0;ribavirin
4990;-7.0;rhodoquine
4982;-7.0;retinol
4942;-7.0;ranimustine
4927;-7.0;racecadotril
4879;-7.0;pyrimethamine
4832;-7.0;Propofol
4809;-7.0;Promethazine Hydroxy Metabolite
4680;-7.0;pipazetate
4638;-7.0;p-Hydroxymethoxy ketobemidone
4608;-7.0;phenylalanine
4576;-7.0;pheniodol sodium
4534;-7.0;perflubutane
4524;-7.0;pentoxifylline
4515;-7.0;pentapiperium metilsulfate
4425;-7.0;oxyquinoline
4365;-7.0;oxaceprol
4307;-7.0;O-Desmethylverapamil (D-703)
4222;-7.0;norgestimate
4189;-7.0;noralfentanil
4151;-7.0;nimodipine
4122;-7.0;nicorandil
4077;-7.0;N-desthienylethyl-rotigotine
4074;-7.0;N-despropyl ropinirole
4070;-7.0;N-Desmethyltramadol
4058;-7.0;N-desmethylpheniramine
4044;-7.0;N-Desmethyldiltiazem
4037;-7.0;N-Desmethylaminopyrine
4021;-7.0;N-Desethyl milnacipran
4010;-7.0;N-Demethyldiltiazem
3896;-7.0;motretinide
3856;-7.0;molindone
3830;-7.0;misoprostol
3808;-7.0;midodrine
3795;-7.0;metyrapone
3794;-7.0;Metyrapol
3783;-7.0;metoclopramide
3671;-7.0;metaclazepam
3655;-7.0;mepyramine
3643;-7.0;mephenytoin
3521;-7.0;M-4
3469;-7.0;lycopene
3466;-7.0;luseogliflozin
3361;-7.0;levomepromazine
3332;-7.0;Levamlodipine M12 metabolite
3331;-7.0;Levamlodipine M10 metabolite
3288;-7.0;Lamivudine sulfoxide
3265;-7.0;khellin
3254;-7.0;ketobemidone
3241;-7.0;istradefylline
3231;-7.0;isopropamide
3219;-7.0;isoconazole
3201;-7.0;iproclozide
3041;-7.0;Hydroxy prucalopride
3034;-7.0;hydroquinone glucuronide
3032;-7.0;hydroquinine
3026;-7.0;hydrocortisone valerate
3013;-7.0;Hydrazinophthalazinone
3007;-7.0;hydracarbazine
2955;-7.0;halofantrine
2883;-7.0;glucose-1-phosphate
2773;-7.0;Fluvoxamino alcohol
2734;-7.0;fluorodopa (18F)
2665;-7.0;fenpentadiol
2643;-7.0;fenadiazole
2638;-7.0;feclobuzone
2625;-7.0;famotidine
2477;-7.0;esketamine
2468;-7.0;erlotinib
2395;-7.0;emepronium
2394;-7.0;emedastine
2322;-7.0;dosulepin
2321;-7.0;dorzolamide
2300;-7.0;docusate sodium
2266;-7.0;dipipanone
2212;-7.0;Diiodothyronine
2086;-7.0;desogestrel
2076;-7.0;Desmethylclomipramine
2042;-7.0;des-4-chlorobenzoyl-indomethacin
2022;-7.0;delapril
1988;-7.0;debrisoquine
1949;-7.0;cytarabine ocfosfate
1924;-7.0;Cyclohexane ring hydroxy desvenlafaxine
1909;-7.0;CVT-3369
1908;-7.0;CVT-2738
1809;-7.0;clindamycin phosphate
1797;-7.0;clefamide
1782;-7.0;ciramadol
1763;-7.0;cinametic acid
1740;-7.0;Chorquinaldol Sulfate Metabolite
1727;-7.0;chlorpropamide
1722;-7.0;chlorproethazine
1720;-7.0;chlorphenesin carbamate
1609;-7.0;cefditoren pivoxil
1596;-7.0;cefaloglycin
1424;-7.0;bromebric acid
1421;-7.0;brodimoprim
1419;-7.0;brivaracetam
1343;-7.0;betiatide
1311;-7.0;bephenium
1152;-7.0;Arbidol M9-1 metabolite
1138;-7.0;Arbidol M15 metabolite
1135;-7.0;Arbidol M13-1 metabolite
1134;-7.0;Arbidol M11-2 metabolite
1133;-7.0;Arbidol M10 metabolite
1077;-7.0;amphenidone
988;-7.0;alpha-Hydroxymetoprolol
983;-7.0;alpha-dihydrotetrabenazine
964;-7.0;alloclamide
960;-7.0;alizapride
866;-7.0;Acetaminophen cystein
856;-7.0;acefylline
813;-7.0;8-OH-clomipramine
794;-7.0;8-HETE
792;-7.0;8alpha-OH-delta-9-Tetrahydrocannabinol
779;-7.0;7-Hydroxyquetiapine
655;-7.0;5-OH-riluzole
624;-7.0;5-hydroxyemedastine
616;-7.0;5-hydroxy, 6-methoxy duloxetine
501;-7.0;4-Hydroxydebrisoquine
484;-7.0;4-hydroxy-all-trans-retinoic acid
474;-7.0;4-Hydroxy tolbutamide
470;-7.0;4-hydroxy duloxetine
459;-7.0;4-chloro-5-sulfamoylanthranilic acid
408;-7.0;3-OH-chlorpropamide
312;-7.0;3-(4-hydroxy-3-methoxyphenyl)-2-methyllactic acid
307;-7.0;3-(3-hydroxyphenyl)-2-methylpropionic acid
254;-7.0;2-hydroxydesipramine
239;-7.0;2-chloro-4-(piperazin-1-yl)phenol
175;-7.0;1-Naphthoic acid
27;-7.0;(R)-(-)-Mexiletine, N-hydroxy
5775;-6.9;zolimidine
5741;-6.9;xantinol
5734;-6.9;vortioxetine
5659;-6.9;Uroterpenol
5629;-6.9;tybamate
5623;-6.9;troxacitabine
5587;-6.9;Trihydroxybenzylhydrazine
5548;-6.9;treprostinil
5494;-6.9;tofenacin
5474;-6.9;tipiracil
5386;-6.9;thialbarbital
5379;-6.9;tetryzoline
5366;-6.9;tetrabenazine
5364;-6.9;testosterone undecanoate
5310;-6.9;taurosteine
5294;-6.9;Tamsulosin M-2 Metabolite
5284;-6.9;Tamoxifen Metabolite E
5266;-6.9;T705M1
5210;-6.9;sulfametrole
5164;-6.9;stepronin
4951;-6.9;reboxetine
4944;-6.9;Ranitidine N-Oxide
4877;-6.9;pyridoxal phosphate
4864;-6.9;prucalopride
4827;-6.9;propiomazine
4701;-6.9;piretanide
4681;-6.9;pipebuzone
4611;-6.9;Phenylethylmalonamide (PEMA)
4601;-6.9;phensuximide
4553;-6.9;pethidine
4548;-6.9;permethrin
4544;-6.9;Perindoprilat
4405;-6.9;oxybuprocaine
4359;-6.9;oteracil
4341;-6.9;orlistat
4306;-6.9;O-Desmethylverapamil (D-702)
4266;-6.9;octatropine methylbromide
4160;-6.9;nisoldipine
4159;-6.9;Nirvanol
4071;-6.9;N-Desmethylvenlafaxine
4056;-6.9;N-Desmethyl-ortho-O-sulfate rosiglitazone
3937;-6.9;N,N-Dimethyltryptamine
3909;-6.9;myrophine
3849;-6.9;Moclobemide M9
3825;-6.9;m-Iodohippuric acid
3778;-6.9;metirosine
3733;-6.9;methyldopate
3712;-6.9;methocarbamol
3669;-6.9;metabutethamine
3592;-6.9;mebutamate
3585;-6.9;m-chlorophenylpiperazine (m-CPP)
3512;-6.9;M29 (GW630200)
3433;-6.9;lorcaserin
3287;-6.9;lamivudine
3266;-6.9;kinetin
3249;-6.9;kebuzone
3240;-6.9;isradipine
3230;-6.9;isopromethazine
3220;-6.9;isoetarine
3183;-6.9;iopamidol
3072;-6.9;Hydroxynorfentanyl
3063;-6.9;hydroxy-hydrocinnamic acid
2995;-6.9;Histidyl-lysine
2945;-6.9;Guanfacine 3-sulfate
2938;-6.9;guanabenz
2546;-6.9;Ethyl glucuronide
2519;-6.9;etebenecid
2368;-6.9;edaravone
2316;-6.9;Dopamine-4-O-sulfate
2310;-6.9;Dopamine 4-sulfate
2281;-6.9;disulfamide
2271;-6.9;diprophylline
2256;-6.9;dioxyline
2204;-6.9;dihydrotegafur
2059;-6.9;Desethylhydroxychloroquine
2028;-6.9;demecarium
1991;-6.9;decamethrin
1990;-6.9;decamethoxine
1982;-6.9;Deacetyl-O-desmethyldiltiazem
1948;-6.9;cytarabine
1916;-6.9;cyclizine
1829;-6.9;clofenamide
1807;-6.9;clindamycin
1729;-6.9;chlorquinaldol
1721;-6.9;chlorphenoxamine
1718;-6.9;chlorozotocin
1686;-6.9;Chloramphenicol Aryl Amide
1657;-6.9;cerulenin
1573;-6.9;caroverine
1566;-6.9;carfimate
1561;-6.9;carbutamide
1560;-6.9;carbubarb
1492;-6.9;butoxycaine
1480;-6.9;butethamine
1470;-6.9;butamirate
1466;-6.9;butacaine
1441;-6.9;buclosamide
1435;-6.9;brovanexine
1344;-6.9;betoxycaine
1213;-6.9;azacitidine
1197;-6.9;atenolol
1149;-6.9;Arbidol M6-2 metabolite
1127;-6.9;Aranidipine M-2
1119;-6.9;apraclonidine
1104;-6.9;anethole trithione
1023;-6.9;amidefrine
1020;-6.9;amfecloral
997;-6.9;alpiropride
934;-6.9;albendazole
800;-6.9;8-hydroxyclomipramine
791;-6.9;8,9-EET
773;-6.9;7-Hydroxycoumarin
728;-6.9;6-Hydroxynorketamine
646;-6.9;5-isobutyl-5-(2,3-dihydroxypropyl) barbituric acid
632;-6.9;5-Hydroxynorketamine
627;-6.9;5-Hydroxyketamine
582;-6.9;5-allyl-5-(3-hydroxy-2-methyl-1-propyl) barbituric acid
580;-6.9;5-Acetylamino-6-formylamino-3-methyluracil
558;-6.9;4-Oxoretinoic acid
557;-6.9;4-oxo-all-trans-retinoic acid
530;-6.9;4-Hydroxyretinoic acid
525;-6.9;4-Hydroxynorketamine
461;-6.9;4-Chlorobenzenesulfonylurea
400;-6.9;3-Methoxy-4-Hydroxyphenylglycol sulfate
395;-6.9;3-hydroxytegafur
327;-6.9;3,4-dihydroxyphenylacetic acid (DOPAC)
296;-6.9;2-Oxoticlopidine
269;-6.9;2-hydroxyimipramine
201;-6.9;2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid
174;-6.9;1-Naphtaldehyde
173;-6.9;1-Nahthalenemethanol
165;-6.9;1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitroso-
87;-6.9;10-alpha-methoxy-9,10-dihydrolysergol
68;-6.9;1-(3-chlorophenyl) piperazine
45;-6.9;(S)-nicardipine
5736;-6.8;Vortioxetine Metabolite 2
5695;-6.8;venlafaxine
5685;-6.8;vanitiolide
5610;-6.8;tritiozine
5601;-6.8;trimetozine
5485;-6.8;tizanidine
5468;-6.8;tioconazole
5444;-6.8;Ticlopidine N-oxide
5388;-6.8;thiamine
5319;-6.8;tedisamil
5150;-6.8;sozoiodolic acid
5075;-6.8;salmeterol
5073;-6.8;Salicyluric acid
5058;-6.8;sabcomeline
4891;-6.8;QS8
4890;-6.8;QS6
4865;-6.8;Prucalopride hydroxylamine
4860;-6.8;PRT062802
4834;-6.8;propoxycaine
4823;-6.8;propenidazole
4813;-6.8;propacetamol
4784;-6.8;probenecid
4781;-6.8;prilocaine
4771;-6.8;prednival
4726;-6.8;plaunotol
4692;-6.8;piposulfan
4660;-6.8;pimavanserin
4655;-6.8;pifarnine
4628;-6.8;phosphocreatine
4598;-6.8;phenprobamate
4579;-6.8;Phenmetrazine
4559;-6.8;phenacemide
4424;-6.8;oxypurinol
4347;-6.8;orphenadrine
4346;-6.8;orotic acid
4312;-6.8;olanexidine
4247;-6.8;Norverapamil
4206;-6.8;Norepinephrine
4153;-6.8;nimustine
4139;-6.8;nifuratel
4133;-6.8;nidroxyzone
4005;-6.8;N-debutyl-dronedarone
3966;-6.8;naepaine
3957;-6.8;N-acetyl-D-galactosamine
3953;-6.8;N-acetyl-5-ASA (Ac-5-ASA)
3904;-6.8;mycophenolate mofetil
3886;-6.8;morinamide
3852;-6.8;moexipril
3781;-6.8;metizoline
3730;-6.8;methylchromone
3714;-6.8;methopromazine
3713;-6.8;methohexital
3684;-6.8;methadone
3670;-6.8;metabutoxycaine
3653;-6.8;meprylcaine
3652;-6.8;meprotixol
3604;-6.8;mecloxamine
3591;-6.8;mebrofenin
3575;-6.8;mannite hexanitrate
3364;-6.8;levomoprolol
3283;-6.8;lactitol
3280;-6.8;lacosamide
3279;-6.8;lacidipine
3193;-6.8;ioxilan
3189;-6.8;iopronic acid
3188;-6.8;iopromide
3182;-6.8;iomeprol
3179;-6.8;iohexol
3178;-6.8;ioglicic acid
3164;-6.8;iobenguane (131I)
3163;-6.8;iobenguane (123I)
3088;-6.8;ibandronic acid
3076;-6.8;hydroxyprogesterone caproate
3058;-6.8;Hydroxyethylflurazepam
3051;-6.8;hydroxychlorpromazine
3005;-6.8;hopantenic acid
2959;-6.8;haloperidol decanoate
2953;-6.8;haletazole
2946;-6.8;guanoclor
2808;-6.8;fulvestrant
2748;-6.8;fluphenazine enanthate
2641;-6.8;felodipine
2564;-6.8;etiroxate
2561;-6.8;etilevodopa
2542;-6.8;ethoxzolamide
2333;-6.8;doxofylline
